Dates/Times,Probability,Random Number,Occupancy,Comfort Range
2018-01-04 00:00:00,0.875,0.146861633140156,1,0.619332165310242
2018-01-04 01:00:00,0.817,0.5076674906060532,1,0.9110424030189028
2018-01-04 02:00:00,0.867,0.6998768915820152,1,0.65933064441979
2018-01-04 03:00:00,0.783,0.24575198680805865,1,1.0842956386182467
2018-01-04 04:00:00,0.8,0.2983997070301483,1,0.9974275450456435
2018-01-04 05:00:00,0.708,0.16010637646706716,1,1.474577756348206
2018-01-04 06:00:00,0.767,0.8619369610926251,0,1.1665381832912078
2018-01-04 07:00:00,0.683,0.4959528426100285,1,1.6077637110407668
2018-01-04 08:00:00,0.658,0.5810320143740031,1,1.742815979730445
2018-01-04 09:00:00,0.5,0.4144321723733463,1,2.6554661465219738
2018-01-04 10:00:00,0.517,0.9974918142715828,0,2.5510843924050053
2018-01-04 11:00:00,0.358,0.6036640157034466,0,3.6188224282730284
2018-01-04 12:00:00,0.225,0.39660629241575496,0,4.776918093737292
2018-01-04 13:00:00,0.167,0.6391993070415576,0,5.4405711710871145
2018-01-04 14:00:00,0.192,0.23255682469506234,0,5.136546361645745
2018-01-04 15:00:00,0.25,0.23067839853917627,1,4.5289255105403425
2018-01-04 16:00:00,0.542,0.54814913515115,0,2.4007487365798528
2018-01-04 17:00:00,0.642,0.36981409477548444,1,1.830328179925274
2018-01-04 18:00:00,0.608,0.28657295501460744,1,2.019407026590185
2018-01-04 19:00:00,0.692,0.4046413811639049,1,1.5596125260155533
2018-01-04 20:00:00,0.85,0.804102524340989,1,0.7445592442359835
2018-01-04 21:00:00,0.858,0.32189453167955917,1,0.704410639488155
2018-01-04 22:00:00,0.883,0.6208715525230804,1,0.5793975121792896
2018-01-04 23:00:00,0.85,0.7031468567689387,1,0.7445592442359835
2018-01-05 00:00:00,0.875,0.530277612842127,1,0.619332165310242
2018-01-05 01:00:00,0.817,0.16145679020090953,1,0.9110424030189028
2018-01-05 02:00:00,0.867,0.251057041907355,1,0.65933064441979
2018-01-05 03:00:00,0.783,0.35519110340103066,1,1.0842956386182467
2018-01-05 04:00:00,0.8,0.5258111620460157,1,0.9974275450456435
2018-01-05 05:00:00,0.708,0.723407443609387,0,1.474577756348206
2018-01-05 06:00:00,0.767,0.8702185490229484,0,1.1665381832912078
2018-01-05 07:00:00,0.683,0.7126782159704959,0,1.6077637110407668
2018-01-05 08:00:00,0.658,0.7089512828860111,0,1.742815979730445
2018-01-05 09:00:00,0.5,0.29545917085987417,1,2.6554661465219738
2018-01-05 10:00:00,0.517,0.034940391062052156,1,2.5510843924050053
2018-01-05 11:00:00,0.358,0.44455487457349774,0,3.6188224282730284
2018-01-05 12:00:00,0.225,0.8496419755406425,0,4.776918093737292
2018-01-05 13:00:00,0.167,0.8322109357531428,0,5.4405711710871145
2018-01-05 14:00:00,0.192,0.3860161399591592,0,5.136546361645745
2018-01-05 15:00:00,0.25,0.9787606701563367,0,4.5289255105403425
2018-01-05 16:00:00,0.542,0.5533204935301258,0,2.4007487365798528
2018-01-05 17:00:00,0.642,0.8999971846363733,0,1.830328179925274
2018-01-05 18:00:00,0.608,0.7012671800207285,0,2.019407026590185
2018-01-05 19:00:00,0.692,0.6243976249589049,1,1.5596125260155533
2018-01-05 20:00:00,0.85,0.31143391032676504,1,0.7445592442359835
2018-01-05 21:00:00,0.858,0.7963824918531064,1,0.704410639488155
2018-01-05 22:00:00,0.883,0.34071984243589337,1,0.5793975121792896
2018-01-05 23:00:00,0.85,0.10857176751670783,1,0.7445592442359835
2018-01-06 00:00:00,0.875,0.5858798358803903,1,0.619332165310242
2018-01-06 01:00:00,0.817,0.3858593145813388,1,0.9110424030189028
2018-01-06 02:00:00,0.867,0.9278568828469065,0,0.65933064441979
2018-01-06 03:00:00,0.783,0.4967260398282779,1,1.0842956386182467
2018-01-06 04:00:00,0.8,0.9117508261990028,0,0.9974275450456435
2018-01-06 05:00:00,0.708,0.47396010963237356,1,1.474577756348206
2018-01-06 06:00:00,0.767,0.1421819033263959,1,1.1665381832912078
2018-01-06 07:00:00,0.683,0.8879725344088251,0,1.6077637110407668
2018-01-06 08:00:00,0.658,0.08620800145697938,1,1.742815979730445
2018-01-06 09:00:00,0.5,0.06423419669071884,1,2.6554661465219738
2018-01-06 10:00:00,0.517,0.007513384573297643,1,2.5510843924050053
2018-01-06 11:00:00,0.358,0.6842763378268419,0,3.6188224282730284
2018-01-06 12:00:00,0.225,0.32504861347909886,0,4.776918093737292
2018-01-06 13:00:00,0.167,0.430217872715314,0,5.4405711710871145
2018-01-06 14:00:00,0.192,0.7220931145813072,0,5.136546361645745
2018-01-06 15:00:00,0.25,0.2942638879602394,0,4.5289255105403425
2018-01-06 16:00:00,0.542,0.6331521929229459,0,2.4007487365798528
2018-01-06 17:00:00,0.642,0.5618621360068462,1,1.830328179925274
2018-01-06 18:00:00,0.608,0.7089480823272696,0,2.019407026590185
2018-01-06 19:00:00,0.692,0.07087885699652696,1,1.5596125260155533
2018-01-06 20:00:00,0.85,0.2305633271517722,1,0.7445592442359835
2018-01-06 21:00:00,0.858,0.5709024577936787,1,0.704410639488155
2018-01-06 22:00:00,0.883,0.8595991910856471,1,0.5793975121792896
2018-01-06 23:00:00,0.85,0.054130296267724365,1,0.7445592442359835
2018-01-07 00:00:00,0.875,0.005251379345366569,1,0.619332165310242
2018-01-07 01:00:00,0.817,0.5966410152301016,1,0.9110424030189028
2018-01-07 02:00:00,0.867,0.30453372461118755,1,0.65933064441979
2018-01-07 03:00:00,0.783,0.285448708962586,1,1.0842956386182467
2018-01-07 04:00:00,0.8,0.09264304735027629,1,0.9974275450456435
2018-01-07 05:00:00,0.708,0.31196055409754964,1,1.474577756348206
2018-01-07 06:00:00,0.767,0.20945619960011663,1,1.1665381832912078
2018-01-07 07:00:00,0.683,0.730556750695967,0,1.6077637110407668
2018-01-07 08:00:00,0.658,0.5345404113936333,1,1.742815979730445
2018-01-07 09:00:00,0.5,0.9958304061109613,0,2.6554661465219738
2018-01-07 10:00:00,0.517,0.5636756956801866,0,2.5510843924050053
2018-01-07 11:00:00,0.358,0.8384099332824922,0,3.6188224282730284
2018-01-07 12:00:00,0.225,0.8399409675723971,0,4.776918093737292
2018-01-07 13:00:00,0.167,0.22917119524123097,0,5.4405711710871145
2018-01-07 14:00:00,0.192,0.38838312016986265,0,5.136546361645745
2018-01-07 15:00:00,0.25,0.9741039588739004,0,4.5289255105403425
2018-01-07 16:00:00,0.542,0.7784912395350508,0,2.4007487365798528
2018-01-07 17:00:00,0.642,0.5634044118397598,1,1.830328179925274
2018-01-07 18:00:00,0.608,0.44308000964475647,1,2.019407026590185
2018-01-07 19:00:00,0.692,0.9117503577025132,0,1.5596125260155533
2018-01-07 20:00:00,0.85,0.9174004322735398,0,0.7445592442359835
2018-01-07 21:00:00,0.858,0.011123836464603576,1,0.704410639488155
2018-01-07 22:00:00,0.883,0.9787620610392747,0,0.5793975121792896
2018-01-07 23:00:00,0.85,0.4826712443571378,1,0.7445592442359835
2018-01-08 00:00:00,0.875,0.2250919701885109,1,0.619332165310242
2018-01-08 01:00:00,0.817,0.8541975816709013,0,0.9110424030189028
2018-01-08 02:00:00,0.867,0.7078806416939851,1,0.65933064441979
2018-01-08 03:00:00,0.783,0.009228898924876883,1,1.0842956386182467
2018-01-08 04:00:00,0.8,0.800390415869049,0,0.9974275450456435
2018-01-08 05:00:00,0.708,0.76231680589668,0,1.474577756348206
2018-01-08 06:00:00,0.767,0.9681650557525978,0,1.1665381832912078
2018-01-08 07:00:00,0.683,0.6987886399595776,0,1.6077637110407668
2018-01-08 08:00:00,0.658,0.8833072591486437,0,1.742815979730445
2018-01-08 09:00:00,0.5,0.3165082093544114,1,2.6554661465219738
2018-01-08 10:00:00,0.517,0.17559747167734174,1,2.5510843924050053
2018-01-08 11:00:00,0.358,0.04673626301792011,1,3.6188224282730284
2018-01-08 12:00:00,0.225,0.7845368730274039,0,4.776918093737292
2018-01-08 13:00:00,0.167,0.8185083920452193,0,5.4405711710871145
2018-01-08 14:00:00,0.192,0.6839746240236189,0,5.136546361645745
2018-01-08 15:00:00,0.25,0.36870487917778005,0,4.5289255105403425
2018-01-08 16:00:00,0.542,0.17321510043813204,1,2.4007487365798528
2018-01-08 17:00:00,0.642,0.2776917563071588,1,1.830328179925274
2018-01-08 18:00:00,0.608,0.6071081095896721,1,2.019407026590185
2018-01-08 19:00:00,0.692,0.04805109791267548,1,1.5596125260155533
2018-01-08 20:00:00,0.85,0.6270620170891127,1,0.7445592442359835
2018-01-08 21:00:00,0.858,0.14303028432698872,1,0.704410639488155
2018-01-08 22:00:00,0.883,0.33461655328925877,1,0.5793975121792896
2018-01-08 23:00:00,0.85,0.3198329331827765,1,0.7445592442359835
2018-01-09 00:00:00,0.875,0.27179739168362327,1,0.619332165310242
2018-01-09 01:00:00,0.817,0.49994995964953237,1,0.9110424030189028
2018-01-09 02:00:00,0.867,0.984866845167744,0,0.65933064441979
2018-01-09 03:00:00,0.783,0.5299940066648686,1,1.0842956386182467
2018-01-09 04:00:00,0.8,0.9350284631456658,0,0.9974275450456435
2018-01-09 05:00:00,0.708,0.5967092560154521,1,1.474577756348206
2018-01-09 06:00:00,0.767,0.24172575188852774,1,1.1665381832912078
2018-01-09 07:00:00,0.683,0.4499901068357526,1,1.6077637110407668
2018-01-09 08:00:00,0.658,0.5911377145081854,1,1.742815979730445
2018-01-09 09:00:00,0.5,0.9062983573921581,0,2.6554661465219738
2018-01-09 10:00:00,0.517,0.8841614446874494,0,2.5510843924050053
2018-01-09 11:00:00,0.358,0.5977087178407877,0,3.6188224282730284
2018-01-09 12:00:00,0.225,0.6527957637355798,0,4.776918093737292
2018-01-09 13:00:00,0.167,0.12064207632954249,1,5.4405711710871145
2018-01-09 14:00:00,0.192,0.23735884385615924,0,5.136546361645745
2018-01-09 15:00:00,0.25,0.24203045468010165,1,4.5289255105403425
2018-01-09 16:00:00,0.542,0.8326262787161491,0,2.4007487365798528
2018-01-09 17:00:00,0.642,0.24170469648999815,1,1.830328179925274
2018-01-09 18:00:00,0.608,0.47220468013785577,1,2.019407026590185
2018-01-09 19:00:00,0.692,0.5629683468653531,1,1.5596125260155533
2018-01-09 20:00:00,0.85,0.9594249559825591,0,0.7445592442359835
2018-01-09 21:00:00,0.858,0.8158839413648443,1,0.704410639488155
2018-01-09 22:00:00,0.883,0.47467774767719373,1,0.5793975121792896
2018-01-09 23:00:00,0.85,0.850903679054012,0,0.7445592442359835
2018-01-10 00:00:00,0.875,0.6205314790120849,1,0.619332165310242
2018-01-10 01:00:00,0.817,0.8093886030338099,1,0.9110424030189028
2018-01-10 02:00:00,0.867,0.16381991372568305,1,0.65933064441979
2018-01-10 03:00:00,0.783,0.08593276981741649,1,1.0842956386182467
2018-01-10 04:00:00,0.8,0.22180646740517118,1,0.9974275450456435
2018-01-10 05:00:00,0.708,0.9463111477377415,0,1.474577756348206
2018-01-10 06:00:00,0.767,0.1565543656462951,1,1.1665381832912078
2018-01-10 07:00:00,0.683,0.5405984102513314,1,1.6077637110407668
2018-01-10 08:00:00,0.658,0.6339231899546028,1,1.742815979730445
2018-01-10 09:00:00,0.5,0.6611520907583447,0,2.6554661465219738
2018-01-10 10:00:00,0.517,0.5620523449410402,0,2.5510843924050053
2018-01-10 11:00:00,0.358,0.8533049408739334,0,3.6188224282730284
2018-01-10 12:00:00,0.225,0.025808438422339486,1,4.776918093737292
2018-01-10 13:00:00,0.167,0.5412057723847508,0,5.4405711710871145
2018-01-10 14:00:00,0.192,0.30784983460245663,0,5.136546361645745
2018-01-10 15:00:00,0.25,0.6659287587649786,0,4.5289255105403425
2018-01-10 16:00:00,0.542,0.4054969670524565,1,2.4007487365798528
2018-01-10 17:00:00,0.642,0.324797874627922,1,1.830328179925274
2018-01-10 18:00:00,0.608,0.4134195957869268,1,2.019407026590185
2018-01-10 19:00:00,0.692,0.881753563720872,0,1.5596125260155533
2018-01-10 20:00:00,0.85,0.1112345615589726,1,0.7445592442359835
2018-01-10 21:00:00,0.858,0.9588209816182358,0,0.704410639488155
2018-01-10 22:00:00,0.883,0.9945390431333299,0,0.5793975121792896
2018-01-10 23:00:00,0.85,0.9804479521200969,0,0.7445592442359835
2018-01-11 00:00:00,0.875,0.8557852232687023,1,0.619332165310242
2018-01-11 01:00:00,0.817,0.1353457827913166,1,0.9110424030189028
2018-01-11 02:00:00,0.867,0.46752939941685145,1,0.65933064441979
2018-01-11 03:00:00,0.783,0.9509487130002723,0,1.0842956386182467
2018-01-11 04:00:00,0.8,0.8343130359554892,0,0.9974275450456435
2018-01-11 05:00:00,0.708,0.1162645758353088,1,1.474577756348206
2018-01-11 06:00:00,0.767,0.777388769953448,0,1.1665381832912078
2018-01-11 07:00:00,0.683,0.9293280608118191,0,1.6077637110407668
2018-01-11 08:00:00,0.658,0.2162789841084718,1,1.742815979730445
2018-01-11 09:00:00,0.5,0.17268208417545494,1,2.6554661465219738
2018-01-11 10:00:00,0.517,0.4931826087673402,1,2.5510843924050053
2018-01-11 11:00:00,0.358,0.7243608803904796,0,3.6188224282730284
2018-01-11 12:00:00,0.225,0.6444433171837726,0,4.776918093737292
2018-01-11 13:00:00,0.167,0.852447701376754,0,5.4405711710871145
2018-01-11 14:00:00,0.192,0.6068259442638703,0,5.136546361645745
2018-01-11 15:00:00,0.25,0.6629391659788724,0,4.5289255105403425
2018-01-11 16:00:00,0.542,0.649454059515624,0,2.4007487365798528
2018-01-11 17:00:00,0.642,0.3235105997221672,1,1.830328179925274
2018-01-11 18:00:00,0.608,0.6504241480505888,0,2.019407026590185
2018-01-11 19:00:00,0.692,0.19907840322353787,1,1.5596125260155533
2018-01-11 20:00:00,0.85,0.8652261062952754,0,0.7445592442359835
2018-01-11 21:00:00,0.858,0.5780465317710439,1,0.704410639488155
2018-01-11 22:00:00,0.883,0.18098182261247853,1,0.5793975121792896
2018-01-11 23:00:00,0.85,0.14687646279617728,1,0.7445592442359835
2018-01-12 00:00:00,0.875,0.9136651760952139,0,0.619332165310242
2018-01-12 01:00:00,0.817,0.1430169562225082,1,0.9110424030189028
2018-01-12 02:00:00,0.867,0.5014135749687938,1,0.65933064441979
2018-01-12 03:00:00,0.783,0.4473449367242991,1,1.0842956386182467
2018-01-12 04:00:00,0.8,0.11313429591422552,1,0.9974275450456435
2018-01-12 05:00:00,0.708,0.9023247239232486,0,1.474577756348206
2018-01-12 06:00:00,0.767,0.3669039228367651,1,1.1665381832912078
2018-01-12 07:00:00,0.683,0.9532578164070201,0,1.6077637110407668
2018-01-12 08:00:00,0.658,0.5252695916755659,1,1.742815979730445
2018-01-12 09:00:00,0.5,0.15629972275329707,1,2.6554661465219738
2018-01-12 10:00:00,0.517,0.9282045129232395,0,2.5510843924050053
2018-01-12 11:00:00,0.358,0.3930560269330311,0,3.6188224282730284
2018-01-12 12:00:00,0.225,0.3580446227466928,0,4.776918093737292
2018-01-12 13:00:00,0.167,0.7981777997718729,0,5.4405711710871145
2018-01-12 14:00:00,0.192,0.19989056970994845,0,5.136546361645745
2018-01-12 15:00:00,0.25,0.5275713351926486,0,4.5289255105403425
2018-01-12 16:00:00,0.542,0.6585522996230158,0,2.4007487365798528
2018-01-12 17:00:00,0.642,0.6234371662027653,1,1.830328179925274
2018-01-12 18:00:00,0.608,0.938951593324335,0,2.019407026590185
2018-01-12 19:00:00,0.692,0.3405583024872689,1,1.5596125260155533
2018-01-12 20:00:00,0.85,0.6326913196118654,1,0.7445592442359835
2018-01-12 21:00:00,0.858,0.45925638133690927,1,0.704410639488155
2018-01-12 22:00:00,0.883,0.6685463019549912,1,0.5793975121792896
2018-01-12 23:00:00,0.85,0.9980528000030816,0,0.7445592442359835
2018-01-13 00:00:00,0.875,0.31569852695017864,1,0.619332165310242
2018-01-13 01:00:00,0.817,0.07704156358196512,1,0.9110424030189028
2018-01-13 02:00:00,0.867,0.19406418606716946,1,0.65933064441979
2018-01-13 03:00:00,0.783,0.8319542053808926,0,1.0842956386182467
2018-01-13 04:00:00,0.8,0.40479520953570236,1,0.9974275450456435
2018-01-13 05:00:00,0.708,0.312560957600751,1,1.474577756348206
2018-01-13 06:00:00,0.767,0.6312858994337099,1,1.1665381832912078
2018-01-13 07:00:00,0.683,0.5268287704120527,1,1.6077637110407668
2018-01-13 08:00:00,0.658,0.6659406723666358,0,1.742815979730445
2018-01-13 09:00:00,0.5,0.09954299441036807,1,2.6554661465219738
2018-01-13 10:00:00,0.517,0.8311986061815889,0,2.5510843924050053
2018-01-13 11:00:00,0.358,0.6060636771689653,0,3.6188224282730284
2018-01-13 12:00:00,0.225,0.9141456206019517,0,4.776918093737292
2018-01-13 13:00:00,0.167,0.35388699149886005,0,5.4405711710871145
2018-01-13 14:00:00,0.192,0.9784294862027266,0,5.136546361645745
2018-01-13 15:00:00,0.25,0.717606984381747,0,4.5289255105403425
2018-01-13 16:00:00,0.542,0.14701321975301107,1,2.4007487365798528
2018-01-13 17:00:00,0.642,0.6699349304662466,0,1.830328179925274
2018-01-13 18:00:00,0.608,0.6240096743899145,0,2.019407026590185
2018-01-13 19:00:00,0.692,0.1409361058434352,1,1.5596125260155533
2018-01-13 20:00:00,0.85,0.584113497299205,1,0.7445592442359835
2018-01-13 21:00:00,0.858,0.9284508086331617,0,0.704410639488155
2018-01-13 22:00:00,0.883,0.8227478901963374,1,0.5793975121792896
2018-01-13 23:00:00,0.85,0.49836798143416594,1,0.7445592442359835
2018-01-14 00:00:00,0.875,0.7537232927987216,1,0.619332165310242
2018-01-14 01:00:00,0.817,0.43960849928214807,1,0.9110424030189028
2018-01-14 02:00:00,0.867,0.39438288583016634,1,0.65933064441979
2018-01-14 03:00:00,0.783,0.7739877756410571,1,1.0842956386182467
2018-01-14 04:00:00,0.8,0.2170734780645991,1,0.9974275450456435
2018-01-14 05:00:00,0.708,0.8677403571825572,0,1.474577756348206
2018-01-14 06:00:00,0.767,0.8975931369961553,0,1.1665381832912078
2018-01-14 07:00:00,0.683,0.1960598810947365,1,1.6077637110407668
2018-01-14 08:00:00,0.658,0.020635282164781832,1,1.742815979730445
2018-01-14 09:00:00,0.5,0.16923045097336487,1,2.6554661465219738
2018-01-14 10:00:00,0.517,0.25251425337923705,1,2.5510843924050053
2018-01-14 11:00:00,0.358,0.8602548950996807,0,3.6188224282730284
2018-01-14 12:00:00,0.225,0.5796375700342862,0,4.776918093737292
2018-01-14 13:00:00,0.167,0.9928819392412075,0,5.4405711710871145
2018-01-14 14:00:00,0.192,0.17770827196084882,1,5.136546361645745
2018-01-14 15:00:00,0.25,0.5627352919043757,0,4.5289255105403425
2018-01-14 16:00:00,0.542,0.09248052696398013,1,2.4007487365798528
2018-01-14 17:00:00,0.642,0.6102501940612606,1,1.830328179925274
2018-01-14 18:00:00,0.608,0.03482987781689317,1,2.019407026590185
2018-01-14 19:00:00,0.692,0.07489143663478981,1,1.5596125260155533
2018-01-14 20:00:00,0.85,0.9398036270788321,0,0.7445592442359835
2018-01-14 21:00:00,0.858,0.4603138859540551,1,0.704410639488155
2018-01-14 22:00:00,0.883,0.3169255010898602,1,0.5793975121792896
2018-01-14 23:00:00,0.85,0.5666354159397721,1,0.7445592442359835
2018-01-15 00:00:00,0.875,0.9180208884161039,0,0.619332165310242
2018-01-15 01:00:00,0.817,0.0567465726516404,1,0.9110424030189028
2018-01-15 02:00:00,0.867,0.288579472598643,1,0.65933064441979
2018-01-15 03:00:00,0.783,0.923838724251859,0,1.0842956386182467
2018-01-15 04:00:00,0.8,0.33566509121155197,1,0.9974275450456435
2018-01-15 05:00:00,0.708,0.10606902442592725,1,1.474577756348206
2018-01-15 06:00:00,0.767,0.4807285329241352,1,1.1665381832912078
2018-01-15 07:00:00,0.683,0.8621583639330054,0,1.6077637110407668
2018-01-15 08:00:00,0.658,0.9535681101441232,0,1.742815979730445
2018-01-15 09:00:00,0.5,0.8674459761832852,0,2.6554661465219738
2018-01-15 10:00:00,0.517,0.039164835418675104,1,2.5510843924050053
2018-01-15 11:00:00,0.358,0.00917509735830202,1,3.6188224282730284
2018-01-15 12:00:00,0.225,0.36627000090383466,0,4.776918093737292
2018-01-15 13:00:00,0.167,0.560476050442775,0,5.4405711710871145
2018-01-15 14:00:00,0.192,0.028765360576666565,1,5.136546361645745
2018-01-15 15:00:00,0.25,0.7083718714642874,0,4.5289255105403425
2018-01-15 16:00:00,0.542,0.3469869804921746,1,2.4007487365798528
2018-01-15 17:00:00,0.642,0.03869972252441023,1,1.830328179925274
2018-01-15 18:00:00,0.608,0.21971116132397428,1,2.019407026590185
2018-01-15 19:00:00,0.692,0.7248521238086477,0,1.5596125260155533
2018-01-15 20:00:00,0.85,0.8613048554786609,0,0.7445592442359835
2018-01-15 21:00:00,0.858,0.15012307851187945,1,0.704410639488155
2018-01-15 22:00:00,0.883,0.41080403310343083,1,0.5793975121792896
2018-01-15 23:00:00,0.85,0.18308185611535477,1,0.7445592442359835
2018-01-16 00:00:00,0.875,0.4062208271259956,1,0.619332165310242
2018-01-16 01:00:00,0.817,0.21452626869119562,1,0.9110424030189028
2018-01-16 02:00:00,0.867,0.2678659107861481,1,0.65933064441979
2018-01-16 03:00:00,0.783,0.0877763181582899,1,1.0842956386182467
2018-01-16 04:00:00,0.8,0.5760164164396838,1,0.9974275450456435
2018-01-16 05:00:00,0.708,0.49735911546416356,1,1.474577756348206
2018-01-16 06:00:00,0.767,0.03161297689484821,1,1.1665381832912078
2018-01-16 07:00:00,0.683,0.7131434345755253,0,1.6077637110407668
2018-01-16 08:00:00,0.658,0.3034675852656704,1,1.742815979730445
2018-01-16 09:00:00,0.5,0.8193335278988685,0,2.6554661465219738
2018-01-16 10:00:00,0.517,0.33856636059606693,1,2.5510843924050053
2018-01-16 11:00:00,0.358,0.6185285286876335,0,3.6188224282730284
2018-01-16 12:00:00,0.225,0.5381340109657158,0,4.776918093737292
2018-01-16 13:00:00,0.167,0.9390882526018379,0,5.4405711710871145
2018-01-16 14:00:00,0.192,0.5179650197791436,0,5.136546361645745
2018-01-16 15:00:00,0.25,0.16218662229021885,1,4.5289255105403425
2018-01-16 16:00:00,0.542,0.6079061418243543,0,2.4007487365798528
2018-01-16 17:00:00,0.642,0.661421165741204,0,1.830328179925274
2018-01-16 18:00:00,0.608,0.29779524483119946,1,2.019407026590185
2018-01-16 19:00:00,0.692,0.7947247588302178,0,1.5596125260155533
2018-01-16 20:00:00,0.85,0.022357702766350518,1,0.7445592442359835
